,reviewerID,asin,helpful,overall
7912,A2EZWZ8MBEDOLN,B003FO6E6M,"[5, 5]",5.0
7913,AGH6UUAIAZLMB,B003FO6E6M,"[1, 1]",4.0
7914,AO68X66YOJGQI,B003FO6E6M,"[0, 0]",5.0
7915,A3ITN3125FJETP,B003FO6E6M,"[0, 0]",5.0
7916,A2MIP3AQVSF2SS,B003FO6E6M,"[0, 0]",4.0
7917,A3JEEPYPEM9V81,B003FO6E6M,"[0, 0]",4.0
7918,A2XVE2J5WGCSGX,B003FO6E6M,"[0, 1]",5.0
7919,A20HEID734XSTW,B003FVB7XA,"[0, 0]",5.0
7920,A1ESUYMIG3TZT0,B003FVB7XA,"[4, 4]",4.0
7921,A1F4FQAW2G9FRA,B003FVB7XA,"[0, 0]",5.0
7922,A17A1KTVI3DG6U,B003FVB7XA,"[259, 266]",5.0
7923,A2F92AOWTIUIB,B003FVB7XA,"[0, 2]",4.0
7924,AZPDO6FLSMLFP,B003FW0IHA,"[0, 0]",5.0
7925,AD6FULWPPOJ3R,B003FW0IHA,"[49, 49]",5.0
7926,A2JRFV125VJ71R,B003FW0IHA,"[0, 0]",5.0
7927,A2ZGEV4CTSCTIZ,B003FW0IHA,"[1, 2]",4.0
7928,A319B090A2POEB,B003FW0IHA,"[0, 0]",5.0
7929,AEN6KDJ3AJDK6,B003FW0IHA,"[0, 0]",4.0
7930,A2BRKLV7FQ1HVS,B003GEBGA0,"[0, 0]",5.0
7931,AQG6AQXC703WD,B003GEBGA0,"[0, 0]",5.0
7932,A2Y4PRG2HHOL3G,B003GEBGA0,"[0, 0]",4.0
7933,AKSFZ4G1AXYFC,B003GEBGA0,"[1, 2]",3.0
7934,AH0XON4XDOF2C,B003GEBGA0,"[0, 0]",5.0
7935,A54S9CIUV5VNB,B003GEBGA0,"[0, 0]",3.0
7936,A1B9Q3SNKI6T5V,B003GEBGA0,"[0, 0]",4.0
7937,A1MY8258SXRZ8M,B003GEBGA0,"[3, 3]",5.0
7938,A2X3UAK5HLALMJ,B003GEBGA0,"[0, 0]",5.0
7939,A34VZEFXQJJ7AT,B003GEBGA0,"[0, 0]",5.0
7940,A3L0BF1DJ22V9R,B003GEBGA0,"[0, 0]",3.0
7941,A1D086N00QVF8Z,B003GEBGA0,"[0, 0]",4.0
7942,AHF7SNSZPRNCE,B003GEBGA0,"[3, 3]",5.0
7943,A3IVULXGE2PB43,B003GEBGA0,"[0, 0]",5.0
7944,AS421KUEDNJ5V,B003GEBGA0,"[0, 0]",5.0
7945,A3GAP455S8YH0M,B003GEBGA0,"[0, 0]",5.0
7946,AT09WGFUM934H,B003GEBGA0,"[0, 0]",3.0
7947,A2W8OGJDV7TCMT,B003GEBGA0,"[0, 0]",4.0
7948,A2AC3WEXSIOQQ7,B003GEBGA0,"[0, 0]",4.0
7949,AFS3FQR5JSDVJ,B003GEBGA0,"[0, 0]",5.0
7950,A3H4PZB9PGMWAA,B003GEBGA0,"[0, 0]",4.0
7951,A195EZSQDW3E21,B003GEBGA0,"[0, 2]",4.0
7952,AENULRBQ2IE5I,B003GEBGA0,"[0, 0]",4.0
7953,ASP978VO96X7C,B003HGFRO8,"[0, 3]",4.0
7954,A1ZQVN0F0FURHH,B003HGFRO8,"[0, 0]",5.0
7955,A1EMD22HC94SI1,B003HGFRO8,"[1, 2]",4.0
7956,A1LJXZC1RFW07C,B003HGFRO8,"[0, 0]",5.0
7957,A2RVY2GDMZHH4,B003HGFRO8,"[0, 0]",5.0
7958,ATSVUBE2115N1,B003JJQMD8,"[0, 0]",5.0
7959,AETQIN7OH0RL9,B003JJQMD8,"[0, 0]",4.0
7960,A2LSR40ZH18TPH,B003JJQMD8,"[0, 0]",5.0
7961,A14V6CXN8ZWZOS,B003JJQMD8,"[0, 0]",5.0
7962,A35Z3TBNCQU3VY,B003JJQMD8,"[0, 0]",5.0
7963,A2XSWF2AJSXQZB,B003JJQMD8,"[0, 0]",5.0
7964,A1S0NIJ5PDREYV,B003JJQMD8,"[0, 0]",5.0
7965,A1MVH1WLYDHZ49,B003JJQMD8,"[0, 0]",5.0
7966,A67OJZLHBBUQ9,B003JJQMD8,"[0, 0]",5.0
7967,A3AOB0VF6H0IF4,B003JJQMD8,"[0, 0]",4.0
7968,A306YUQBEB2R9T,B003JJQMD8,"[0, 0]",3.0
7969,A1A64ANBPFSAT4,B003JJQMD8,"[0, 0]",5.0
7970,A28P7V9KI7MXP,B003JJQMD8,"[0, 0]",5.0
7971,A1FO10Z93GKN33,B003JJQMD8,"[0, 0]",5.0
7972,A26JHKA8SNXV6P,B003JJQMD8,"[0, 0]",4.0
7973,A1VHCO8RQFIGQJ,B003JJQMD8,"[0, 0]",5.0
7974,A00625243BI8W1SSZNLMD,B003JJQMD8,"[0, 0]",5.0
7975,A2RI4QE6EO29CA,B003JJQMD8,"[0, 0]",5.0
7976,A3GSBNVP2LPFRB,B003JJQMD8,"[0, 0]",5.0
7977,A1LHKVHP38M046,B003JJQMD8,"[0, 0]",5.0
7978,A1XDIC6OQKYJXW,B003JJQMD8,"[0, 0]",5.0
7979,A2BK5M8IYNF7CV,B003JJQMD8,"[0, 0]",5.0
7980,A34LQ791ACZ0JC,B003JJQMD8,"[0, 0]",5.0
7981,AMNTZU1YQN1TH,B003JJQMD8,"[0, 0]",5.0
7982,A3M48SSAOTBSMW,B003JJQMD8,"[0, 0]",5.0
7983,A2XKZS6UXZWK9M,B003JJQMD8,"[0, 0]",5.0
7984,A1UMM894XSEO4F,B003JJQMD8,"[0, 0]",4.0
7985,A1A15ECLHM9BQY,B003JJQMD8,"[0, 0]",5.0
7986,A1K45HFFFDNP1A,B003JJQMD8,"[1, 7]",3.0
7987,A2J4GBHSDLP4DF,B003JJQMD8,"[0, 0]",5.0
7988,A217QN6PDMKS1A,B003JJQMD8,"[0, 0]",5.0
7989,A2WYF4POBUXL2O,B003JJQMD8,"[0, 0]",4.0
7990,ACWJDL1ZYX8RE,B003K16N0C,"[0, 0]",5.0
7991,A34KO3JNKTZU6Y,B003K16N0C,"[1, 1]",5.0
7992,AD5G39PJUJVJ,B003K16N0C,"[17, 22]",2.0
7993,A18C03TA8N26L4,B003K16N0C,"[2, 2]",4.0
7994,AKDQ6O42VUK1U,B003K16N0C,"[0, 0]",5.0
7995,A2CARFAX5FNQT9,B003K16N0C,"[1, 2]",5.0
7996,A33PUQETQAM8XT,B003K16N0C,"[1, 1]",1.0
7997,AFS3FQR5JSDVJ,B003K16N0C,"[0, 0]",4.0
7998,A2P83FWHR36WN1,B003K16N0C,"[26, 33]",3.0
7999,A1HW9DAJBYXGDV,B003K16N0C,"[0, 0]",3.0
8000,AVF06892OWGJU,B003K16N0C,"[6, 7]",4.0
8001,A3237FOR4LVBZO,B003KJ0ZD0,"[2, 2]",5.0
8002,AMGUVF20JAOG8,B003KJ0ZD0,"[0, 1]",3.0
8003,A1DVUFG2QSJ6IK,B003KJ0ZD0,"[5, 5]",5.0
8004,A2W7M00WSI4JND,B003KJ0ZD0,"[2, 2]",5.0
8005,A118PM0B1PGWDA,B003KJ0ZD0,"[3, 4]",3.0
8006,A3T6OAYYMN3F1Q,B003KQY8DQ,"[0, 0]",4.0
8007,A10ZSXTQA264C7,B003KQY8DQ,"[0, 0]",1.0
8008,A3HCK3UXD6WS4G,B003KQY8DQ,"[0, 0]",3.0
8009,A1CSB9FS3SLHJO,B003KQY8DQ,"[0, 0]",3.0
8010,A2E5YEDFENFZYC,B003KQY8DQ,"[1, 1]",2.0
8011,A1T4HGVX32QIYC,B003KQY8DQ,"[0, 0]",5.0
8012,A22Z554ZQ8NFPC,B003LTJ404,"[0, 0]",5.0
8013,AXABTEYS7A4A8,B003LTJ404,"[0, 0]",5.0
8014,AWKVQQZKTRFAL,B003LTJ404,"[0, 0]",4.0
8015,A1LCG14GZJI5LO,B003LTJ404,"[54, 61]",4.0
8016,A31JRW1DW3SZ2K,B003LTJ404,"[30, 33]",5.0
8017,A1MVH1WLYDHZ49,B003LTJ404,"[0, 0]",5.0
8018,A3DDZ2SENG07MS,B003LTJ404,"[0, 0]",4.0
8019,A204ETWOV23HO4,B003LTJ404,"[63, 67]",4.0
8020,A1VG6TG6LKBPKP,B003LTJ404,"[0, 0]",5.0
8021,A2NIT6BKW11XJQ,B003LTJ404,"[0, 0]",4.0
8022,A12YXGXV4MATDS,B003LTJ404,"[0, 0]",5.0
8023,A2SFO875EQ66AB,B003LTJ404,"[0, 0]",5.0
8024,A1UMM894XSEO4F,B003LTJ404,"[0, 0]",4.0
8025,A1KF61HK8BM4D2,B003LTJ404,"[0, 0]",5.0
8026,AMCZ6QJGKH110,B003LTJ404,"[0, 0]",5.0
8027,A22810LZ1TDWH2,B003LTJ404,"[0, 0]",4.0
8028,A23AKO4BZLZ8DE,B003LTJ404,"[1, 1]",5.0
8029,A2RNPVQP4EPGRZ,B003LZ2IT2,"[0, 0]",5.0
8030,A3R4794K2RVU1S,B003LZ2IT2,"[0, 0]",5.0
8031,A2O8BAXJPDSV0M,B003LZ2IT2,"[0, 0]",5.0
8032,A1UMN04FQ6H32D,B003LZ2IT2,"[0, 0]",5.0
8033,AB7WPLA1CN5I1,B003LZ2IT2,"[0, 0]",5.0
8034,A32E8LG6I4W2AI,B003LZ2IT2,"[0, 0]",4.0
8035,A3T6OAYYMN3F1Q,B003NJF1G8,"[0, 0]",5.0
8036,A10ZSXTQA264C7,B003NJF1G8,"[0, 0]",2.0
8037,A3775OP5VTX5ON,B003NJF1G8,"[19, 20]",5.0
8038,A1MU6PI3YDK8H0,B003NJF1G8,"[0, 0]",5.0
8039,A1CSB9FS3SLHJO,B003NJF1G8,"[0, 0]",5.0
8040,A3HKWOC783B7PL,B003NJF1G8,"[10, 10]",5.0
8041,A14XXL4GMWSI47,B003NJF1G8,"[10, 11]",5.0
8042,A1AA7FK3DPDDL6,B003NJF1G8,"[0, 0]",5.0
8043,A2E5YEDFENFZYC,B003NJF1G8,"[1, 2]",5.0
8044,A12O5B8XNKNBOL,B003NJF1G8,"[2, 2]",5.0
8045,A1MI9FDCNB3CMR,B003NJF1G8,"[0, 0]",5.0
8046,A327J5R77T2EY3,B003NJF1G8,"[0, 0]",4.0
8047,A1YA2BPU7CVNJD,B003NJF1G8,"[4, 5]",3.0
8048,A781ITP3HE2N5,B003NJF1G8,"[0, 0]",5.0
8049,AJZWAEYCF43WH,B003NJF1G8,"[0, 0]",5.0
8050,A3UXW18DP4WSD6,B003NJF1G8,"[0, 0]",5.0
8051,AYTKUTAP0VA53,B003NJF1G8,"[0, 0]",5.0
8052,A3EA7KGYC8LB0,B003OG9NH8,"[0, 0]",5.0
8053,A1ZQVN0F0FURHH,B003OG9NH8,"[0, 0]",4.0
8054,A2IBPI20UZIR0U,B003OG9NH8,"[0, 0]",5.0
8055,A1JN3UIUZAHF7V,B003OG9NH8,"[0, 1]",4.0
8056,A3AGHEETVTCBQI,B003OG9NH8,"[0, 0]",5.0
8057,A1CL807EOUPVP1,B003OG9NH8,"[0, 0]",5.0
8058,A2WZWY5MQTXO0R,B003OG9NH8,"[0, 0]",5.0
8059,A1YTMYDNMTQXLE,B003OG9NH8,"[15, 15]",4.0
8060,AZVME8JMPD3F4,B003OG9NH8,"[0, 0]",5.0
8061,A3G4YMDOTVWP5V,B003OG9NH8,"[0, 1]",5.0
8062,AKLDKUON6YY0X,B003OG9NH8,"[13, 15]",5.0
8063,ADH0O8UVJOT10,B003OG9NH8,"[0, 0]",5.0
8064,A2VAD79S4A06DD,B003OUX8ZM,"[1, 1]",5.0
8065,A8OBY4EP2OCDZ,B003OUX8ZM,"[2, 3]",5.0
8066,A127K5WGHNUUH3,B003OUX8ZM,"[0, 0]",5.0
8067,A1M3XD9UV3PD3I,B003OUX8ZM,"[0, 0]",3.0
8068,A3VDSGNIS92OVZ,B003OUX8ZM,"[63, 67]",5.0
8069,A52REIMRM97HV,B003OUX8ZM,"[2, 3]",5.0
8070,A37KK1CLMULHE4,B003OUX8ZM,"[0, 1]",2.0
8071,A3L0BF1DJ22V9R,B003PC2XQE,"[0, 0]",5.0
8072,A1LHKVHP38M046,B003PC2XQE,"[0, 0]",5.0
8073,A1K323WRUBGWC9,B003PC2XQE,"[2, 2]",5.0
8074,AMP0Z3DR4RCH7,B003PC2XQE,"[1, 1]",5.0
8075,A19AXCVXAM7NM2,B003PC2XQE,"[1, 1]",4.0
8076,A3775OP5VTX5ON,B003QTM9O2,"[4, 5]",2.0
8077,A1FCX548TD6DLP,B003QTM9O2,"[0, 0]",1.0
8078,A14XXL4GMWSI47,B003QTM9O2,"[0, 0]",5.0
8079,A306YUQBEB2R9T,B003QTM9O2,"[0, 0]",5.0
8080,A355HGZDEPHHC5,B003QTM9O2,"[0, 0]",5.0
8081,ANZGC4YCEQC6W,B003S3S0DU,"[1, 1]",5.0
8082,AWIG50VOI5VUV,B003S3S0DU,"[4, 4]",5.0
8083,A3ARSPDQYDZVNS,B003S3S0DU,"[2, 2]",4.0
8084,A1AFH79R6W1QOQ,B003S3S0DU,"[4, 4]",5.0
8085,A2Y2U697SS98E1,B003S3S0DU,"[0, 0]",5.0
8086,A3OA4DV4L81N1D,B003S3S0DU,"[22, 25]",4.0
8087,A3QEWM5EWFPTE9,B003SZDFM4,"[9, 9]",5.0
8088,A1NN5S1D0ZTK6W,B003SZDFM4,"[0, 0]",4.0
8089,A1EFXXRDV40C4E,B003SZDFM4,"[2, 2]",3.0
8090,A3E7O9NSS47TE8,B003SZDFM4,"[0, 0]",5.0
8091,A3SH7VETIJJ7LA,B003SZDFM4,"[2, 2]",2.0
8092,A2TSUJLFHB61W3,B003SZDFM4,"[0, 0]",4.0
8093,AA169UZEJYAV1,B003SZDFM4,"[0, 0]",5.0
8094,AXU9VX024GPSS,B003SZDFM4,"[0, 0]",5.0
8095,A5SRLPK9A3LG,B003SZDFM4,"[0, 0]",3.0
8096,A3TN5X62JAXGFB,B003SZDFM4,"[2, 2]",3.0
8097,A1WJBJUQ24G8BU,B003SZDFM4,"[1, 2]",2.0
8098,A3V1EHVB14TKX,B003SZDFM4,"[0, 0]",3.0
8099,A3A4UKJUP34E18,B003SZDFM4,"[1, 1]",5.0
8100,A1MVH1WLYDHZ49,B003U3LUOY,"[0, 0]",5.0
8101,A127K5WGHNUUH3,B003U3LUOY,"[1, 1]",5.0
8102,A3F1GM7ZAZD1SW,B003U3LUOY,"[0, 0]",4.0
8103,AT09WGFUM934H,B003U3LUOY,"[0, 0]",2.0
8104,AQDHNCD25PFE6,B003U3LUOY,"[1, 1]",5.0
8105,A3IY9JZZ36OQSV,B003U3LUOY,"[0, 0]",5.0
8106,A1XNCV67JBJVF7,B003U3LUOY,"[0, 0]",5.0
8107,A3MONHA5DCPPLZ,B003VWJ2K8,"[0, 0]",3.0
8108,ASYHYW0USZVN6,B003VWJ2K8,"[0, 0]",5.0
8109,A1RSRUQVKB5EBO,B003VWJ2K8,"[1, 1]",5.0
8110,A22Z554ZQ8NFPC,B003VWJ2K8,"[0, 0]",5.0
8111,A2SBZZ1HSR7WSP,B003VWJ2K8,"[0, 0]",5.0
8112,A13TQHVN7WBUPD,B003VWJ2K8,"[0, 0]",5.0
8113,A1H55L0BLPCWYF,B003VWJ2K8,"[0, 0]",5.0
8114,A2VDGYUTGIOL86,B003VWJ2K8,"[0, 0]",5.0
8115,A3322FTE1MQQGM,B003VWJ2K8,"[0, 0]",5.0
8116,A3CUQ8L2S9ZW0H,B003VWJ2K8,"[0, 0]",5.0
8117,A13IKQCJKFAP5S,B003VWJ2K8,"[0, 0]",5.0
8118,A2F2L5F9OWWVY6,B003VWJ2K8,"[0, 0]",5.0
8119,A1YOLMONF9LIVJ,B003VWJ2K8,"[0, 0]",5.0
8120,A3SJ2NETSL6D5R,B003VWJ2K8,"[0, 0]",5.0
8121,A2H5GRB3XXEBX0,B003VWJ2K8,"[1, 1]",5.0
8122,A26SN2CVQM4FKM,B003VWJ2K8,"[0, 0]",4.0
8123,A3RDS0DJ5EJGA7,B003VWJ2K8,"[0, 0]",5.0
8124,A2MFJ6C67AL015,B003VWJ2K8,"[0, 0]",5.0
8125,A3R6V43G6HAJ0Y,B003VWJ2K8,"[0, 0]",5.0
8126,A1H4WSC8JWS59N,B003VWJ2K8,"[0, 0]",5.0
8127,A30HTJ530SMRB7,B003VWJ2K8,"[0, 0]",4.0
8128,ALVPGO19QI1SC,B003VWJ2K8,"[0, 0]",4.0
8129,A2FCEH4VOA71GU,B003VWJ2K8,"[0, 0]",4.0
8130,A3OXHLG6DIBRW8,B003VWJ2K8,"[0, 0]",5.0
8131,AXXYMIJBD0J9G,B003VWJ2K8,"[0, 0]",5.0
8132,A1CUB195YB9XKO,B003VWJ2K8,"[0, 0]",5.0
8133,AG3PVU7DCXZTK,B003VWJ2K8,"[2, 2]",3.0
8134,A14CQY582WMP7O,B003VWJ2K8,"[0, 0]",5.0
8135,AM870TTAD2RFT,B003VWJ2K8,"[0, 0]",5.0
8136,AZCP5P3BARLS5,B003VWJ2K8,"[2, 2]",1.0
8137,A35D9ODUCAMF5G,B003VWJ2K8,"[0, 0]",5.0
8138,A34O0KQV4QXWNQ,B003VWJ2K8,"[0, 0]",4.0
8139,A1JVHQXG7GST9J,B003VWJ2K8,"[0, 0]",5.0
8140,A2XXBZPQT5EXHV,B003VWJ2K8,"[0, 0]",5.0
8141,A2KXINV90T91L8,B003VWJ2K8,"[0, 0]",5.0
8142,A15TYOEWBQYF0X,B003VWJ2K8,"[1, 1]",1.0
8143,A306YUQBEB2R9T,B003VWJ2K8,"[0, 0]",5.0
8144,A3AGHEETVTCBQI,B003VWJ2K8,"[0, 0]",5.0
8145,A1PO2WOQ0LO73Y,B003VWJ2K8,"[0, 0]",5.0
8146,A1WQNVR4H66YX9,B003VWJ2K8,"[3, 4]",5.0
8147,A3G6P4SJ8SYH9F,B003VWJ2K8,"[1, 1]",1.0
8148,A2EWLWNMF65J5X,B003VWJ2K8,"[0, 0]",5.0
8149,A37A41GWQFMK3D,B003VWJ2K8,"[0, 0]",5.0
8150,A2JK2ITE138P7Z,B003VWJ2K8,"[0, 0]",5.0
8151,A1MY8258SXRZ8M,B003VWJ2K8,"[0, 0]",5.0
8152,A6LFRQ7HMWS1G,B003VWJ2K8,"[1, 1]",5.0
8153,A2SREOQJ9OEDLE,B003VWJ2K8,"[0, 0]",5.0
8154,A1JJ61UV88EAP5,B003VWJ2K8,"[0, 0]",4.0
8155,A30GZDBGNP2366,B003VWJ2K8,"[0, 0]",5.0
8156,A245MWTMXYXXHY,B003VWJ2K8,"[0, 0]",3.0
8157,ACP8IZY0RS49F,B003VWJ2K8,"[0, 0]",5.0
8158,A32H7YO8K1XS9E,B003VWJ2K8,"[0, 0]",5.0
8159,A6A03NM42KUXL,B003VWJ2K8,"[0, 0]",5.0
8160,A24VCDADYAIHAM,B003VWJ2K8,"[0, 0]",5.0
8161,A1SD1C8XK3Z3V1,B003VWJ2K8,"[0, 0]",5.0
8162,A1CL807EOUPVP1,B003VWJ2K8,"[0, 0]",5.0
8163,A2F26OVBDC7WWA,B003VWJ2K8,"[0, 0]",5.0
8164,A2W8RH6YUNXH83,B003VWJ2K8,"[0, 0]",5.0
8165,A2WZWY5MQTXO0R,B003VWJ2K8,"[0, 0]",5.0
8166,A15N5RY4YGRQRQ,B003VWJ2K8,"[0, 0]",5.0
8167,A2M8T1A4O0GS72,B003VWJ2K8,"[0, 2]",5.0
8168,A3PB1FI3R9V7PY,B003VWJ2K8,"[0, 0]",5.0
8169,A1TLMSOE1VRDZI,B003VWJ2K8,"[1, 1]",5.0
8170,A18X90KMZ6KZ3H,B003VWJ2K8,"[0, 0]",5.0
8171,A3W2KQ6CLTQ0ZD,B003VWJ2K8,"[0, 0]",5.0
8172,A10VG94SAKVSC0,B003VWJ2K8,"[0, 0]",2.0
8173,A19J1LI2AQ2JB8,B003VWJ2K8,"[0, 0]",5.0
8174,A2Y7BSQG9V3LNG,B003VWJ2K8,"[0, 0]",5.0
8175,A2B58VXLLOFQKR,B003VWJ2K8,"[1, 1]",5.0
8176,A2YTKPGZXFFKVK,B003VWJ2K8,"[0, 0]",5.0
8177,A2IDOKLAT1MP8X,B003VWJ2K8,"[0, 0]",5.0
8178,A1U3T27RHRIDYN,B003VWJ2K8,"[0, 0]",5.0
8179,A3MDQTWO6NOV1U,B003VWJ2K8,"[0, 0]",4.0
8180,AGW1JFTQNX7SZ,B003VWJ2K8,"[0, 0]",5.0
8181,A2Y8JW5NSY95OL,B003VWJ2K8,"[4, 5]",4.0
8182,A2IC4MEKF2Y6IF,B003VWJ2K8,"[0, 0]",5.0
8183,A3USVJXZXK7XRI,B003VWJ2K8,"[1, 1]",5.0
8184,AJO5UGNMFVDJN,B003VWJ2K8,"[0, 0]",5.0
8185,A2RIQKV4OOXME1,B003VWJ2K8,"[0, 0]",5.0
8186,A1QN075G0OKBWJ,B003VWJ2K8,"[0, 0]",5.0
8187,A2E2CJWPL1YMAR,B003VWJ2K8,"[0, 0]",5.0
8188,A15RRJL2HT44J4,B003VWJ2K8,"[0, 0]",5.0
8189,A3VINMY1DIEHL7,B003VWJ2K8,"[0, 0]",5.0
8190,A12O5B8XNKNBOL,B003VWJ2K8,"[0, 0]",5.0
8191,ALLRHBAXXI5BL,B003VWJ2K8,"[0, 0]",5.0
8192,A7IBOCJ0K4V8C,B003VWJ2K8,"[0, 0]",5.0
8193,A3VPISTBNS66C5,B003VWJ2K8,"[0, 0]",5.0
8194,A3MRBUCGH66JTY,B003VWJ2K8,"[0, 0]",5.0
8195,A380AI4SNSJTTY,B003VWJ2K8,"[0, 0]",5.0
8196,A16UCWYG4924HH,B003VWJ2K8,"[0, 0]",5.0
8197,A2K5JT08E0WTWR,B003VWJ2K8,"[0, 0]",4.0
8198,A214MI77WXVK9Q,B003VWJ2K8,"[0, 0]",5.0
8199,A3MYWHYZ30WLQJ,B003VWJ2K8,"[0, 0]",5.0
8200,A2B3XQ4FCJTKHQ,B003VWJ2K8,"[0, 0]",5.0
8201,A14PY68SX7D5DV,B003VWJ2K8,"[0, 0]",5.0
8202,A1H7JRH18L2BXG,B003VWJ2K8,"[0, 0]",5.0
8203,A14B2YH83ZXMPP,B003VWJ2K8,"[0, 0]",5.0
8204,A2VH0UT5EQFB6P,B003VWJ2K8,"[0, 0]",5.0
8205,A2VGVG7IFBRSML,B003VWJ2K8,"[0, 0]",5.0
8206,A2WYAHJGST6AOT,B003VWJ2K8,"[0, 0]",4.0
8207,A2X1F0WUJJP0FC,B003VWJ2K8,"[0, 0]",5.0
8208,A15WZCSME5X74S,B003VWJ2K8,"[0, 0]",4.0
8209,A1O3P80RRDUV5P,B003VWJ2K8,"[0, 0]",5.0
8210,A2DE5UPQJSIPKR,B003VWJ2K8,"[1, 1]",3.0
8211,A2J4UAF6RW13WK,B003VWJ2K8,"[0, 0]",5.0
8212,APH7O58XJXKPT,B003VWJ2K8,"[0, 0]",5.0
8213,A39TYRIZLTCK9P,B003VWJ2K8,"[0, 0]",5.0
8214,A9CQXTVLHQBMA,B003VWJ2K8,"[0, 0]",5.0
8215,AE9C0UNXBV8CB,B003VWJ2K8,"[0, 0]",5.0
8216,AFFH3F0W6N3MY,B003VWJ2K8,"[0, 0]",4.0
8217,A2895CKKVDHVDM,B003VWJ2K8,"[0, 0]",5.0
8218,A2T2SAJS88MYU4,B003VWJ2K8,"[0, 0]",5.0
8219,A2CA4YBYSETM02,B003VWJ2K8,"[0, 0]",4.0
8220,A3MZWM75KSM1P6,B003VWJ2K8,"[0, 0]",5.0
8221,A3IRXJOT9PY6SE,B003VWJ2K8,"[36, 43]",3.0
8222,A7ZP18XOIJADI,B003VWJ2K8,"[0, 0]",5.0
8223,A1LZ7QGWHBHWOD,B003VWJ2K8,"[0, 0]",4.0
8224,ACFBLRCKLPR00,B003VWJ2K8,"[0, 0]",4.0
8225,A2RVY2GDMZHH4,B003VWJ2K8,"[0, 1]",1.0
8226,A15BHBF0L0HV1F,B003VWJ2K8,"[0, 0]",5.0
8227,A2XL6TZM34HFV3,B003VWJ2K8,"[0, 0]",5.0
8228,A3UXW18DP4WSD6,B003VWJ2K8,"[0, 0]",5.0
8229,A3J7KKG9O7KAZM,B003VWJ2K8,"[0, 0]",5.0
8230,A3O9JAQME0YOB0,B003VWJ2K8,"[0, 0]",5.0
8231,A5O3ZBCOLILKQ,B003VWJ2K8,"[0, 0]",5.0
8232,A195TE92PMQTJ5,B003VWJ2K8,"[0, 0]",5.0
8233,AKYDGCKCY7H9F,B003VWJ2K8,"[2, 3]",5.0
8234,A2D91EJR5M0CUP,B003VWJ2K8,"[0, 0]",5.0
8235,AFBETARDFURG,B003VWJ2K8,"[0, 0]",5.0
8236,AK7X7IXX7WYNJ,B003VWJ2K8,"[0, 0]",5.0
8237,A27EWIL4YBWTA0,B003VWJ2K8,"[0, 0]",5.0
8238,A1GXJW4152V4LJ,B003VWJ2K8,"[0, 0]",5.0
8239,A3GSQE0LXPG9YF,B003VWJ2K8,"[0, 0]",5.0
8240,AFB7MSIPJIW68,B003VWJ2K8,"[0, 0]",5.0
8241,A10FM4ILBIMJJ7,B003VWJ2K8,"[0, 0]",4.0
8242,A1HJ1H7EIPFBRK,B003VWJ2K8,"[0, 0]",5.0
8243,A1L2S18BTJE1BZ,B003VWJ2K8,"[0, 0]",5.0
8244,A3BH9XC0BVO1AG,B003VWJ2K8,"[0, 0]",5.0
8245,A3HEPYV00SNCQA,B003VWJ2K8,"[0, 0]",5.0
8246,AJGD0VSCUJUP5,B003VWJ2K8,"[0, 0]",5.0
8247,A2E9IR4TGNXY6L,B003VWJ2K8,"[0, 0]",5.0
8248,A136IQFGB01KQB,B003VWJ2K8,"[0, 0]",5.0
8249,A2F92AOWTIUIB,B003VWJ2K8,"[0, 0]",5.0
8250,A1BI6SL4H95QI2,B003VWJ2K8,"[0, 0]",5.0
8251,AXP9CF1UTFRSU,B003VWJ2K8,"[1, 1]",4.0
8252,A102MU6ZC9H1N6,B003VWJ2K8,"[0, 0]",5.0
8253,AMP0Z3DR4RCH7,B003VWJ2K8,"[0, 0]",5.0
8254,A1WHGNU87BGJ2S,B003VWJ2K8,"[0, 0]",5.0
8255,A18RGYRCEN181M,B003VWJ2K8,"[0, 0]",4.0
8256,A1VOONTYYM0SDA,B003VWJ2K8,"[0, 0]",5.0
8257,AI45J5737CUGY,B003VWJ2K8,"[0, 0]",5.0
8258,AM9EL9YBP070A,B003VWJ2K8,"[0, 0]",5.0
8259,A19AXCVXAM7NM2,B003VWJ2K8,"[0, 0]",5.0
8260,A1EVEQAR05SY7L,B003VWJ2K8,"[0, 0]",5.0
8261,A3KIOG0NDTJ32D,B003VWJ2K8,"[0, 0]",5.0
8262,A37KK1CLMULHE4,B003VWJ2K8,"[0, 0]",5.0
8263,AYTKUTAP0VA53,B003VWJ2K8,"[2, 2]",1.0
8264,A1WSFFFG0SL1XJ,B003VWJ2K8,"[0, 0]",5.0
8265,A3BZ9EP6SSC9MU,B003VWJ2K8,"[0, 0]",5.0
8266,A18MMME07XZLYO,B003VWJ2K8,"[0, 0]",5.0
8267,A394SBIRC4A8S9,B003VWJ2K8,"[0, 0]",5.0
8268,A2EW01G2LNJN06,B003VWJ2K8,"[0, 0]",5.0
8269,A1DYBNOP47KAE1,B003VWJ2K8,"[0, 0]",5.0
8270,A3EH9SDPD1FGEA,B003VWKPHC,"[0, 0]",5.0
8271,A1NMFQP9ZR23AH,B003VWKPHC,"[0, 0]",5.0
8272,A1YIGDWVHNNTMU,B003VWKPHC,"[0, 0]",5.0
8273,A2UGCWC46V7PPG,B003VWKPHC,"[0, 0]",4.0
8274,A3J1M5WTA3ST77,B003VWKPHC,"[0, 0]",4.0
